,Title,Price,Link
83,"Lenovo IdeaPad 1 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/HD Camera/1 Year ADP Free/Grey/1.6Kg), 82R400BRIN  ","36,990",https://amazon.in//Lenovo-IdeaPad-39-62cm-Windows-82R400BGIN/dp/B09MM58Y7Q/ref=sr_1_113?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.MKshuMZZ4i-4YGxGa-N6jqcRuOxoIauDJYggxc56KksccLmTMw2vOqy1-YY8WKh_F0hLnBHqsHLw1L7fFF2SVa6m4TAgyLyz_0cyb2wGUCkW7WvWRrzYiuac9RWhSne4eQXcBYrOoiMnwfU5-m-lMlW97Mvq6zR9kt5hxwXiuQ3SKJtAMBRCb9v-0CKRHDgZIAqEIQVSBXWyg2K1pSRWAHJs4CdglLhXltgMpLSfeyM.akETlGFOhWWePVR3vbXiwW_kjXA_CQex4OPmHoKIn-w&dib_tag=se&keywords=laptop&qid=1725825323&sprefix=lap%2Caps%2C432&sr=8-113
171,"ASUS Vivobook 16, IntelCore i3-1215U 12th Gen, Thin and Light Laptop, 16-inch (40.64 cm) FHD+, (8 GB RAM/512GB SSD/Windows 11/Fingerprint/Black/1.88kg), X1605ZAB-MB322WS  ","36,990",https://amazon.in//ASUS-Vivobook-Intel%C2%AECoreTM-FingerPrint-X1605ZAB-MB322WS/dp/B0CFVYSZFG/ref=sr_1_48?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.qPeX3XRjnQWla9V6yLMFeezp_wwjAqNd9iI7Js_xWpFqEHxKwy8YAJ7KbcrJME3RT8UXZZboQJR1qbUufo5FetvK3OOm551asE3uSJc6KaRJGlFM2IusXiOwrgB4Qs167n581HAayOXvkxhAa_bKpGQMPKK8RW5usc9FWR-lu-Pemh4k6q-uriaQxRoCRQRR_o9nWEQCzZ3RHVLoAQpub0Zzft7ccp45_aandy_W5ng.0f8VGgpavXJm_l6-pNUIR71LtiuTOEr13k0lqkYNgGI&dib_tag=se&keywords=laptop&qid=1725825301&sprefix=lap%2Caps%2C432&sr=8-48
118,"Dell 15 Thin & Light Laptop, 12th Generation Intel Core i3-1215U Processor, 8GB DDR4 + 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits Display, Win 11 + MSO'21, 15 Month McAfee, Titan Grey, 1.69kg  ","36,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MTQ3MDU5NDA3NTY1NDI6MTcyNTgyNTI4OTpzcF9idGY6MzAwMzA5NzkxMzc0MjMyOjowOjo&url=%2FDell-Generation-i3-1215U-Processor-39-62cm%2Fdp%2FB0D832FWZX%2Fref%3Dsr_1_21_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.4TcdBV6rJ2g3W2XVl6Dfn_2yNMdNLcWgET3y8BELnFZxm1fEl1kRPycwN6j8cBIap9LTLlWeHUqj4qKgPzG-Fh2SwvAcMuuKOxZ1SInGgqLRO0W8JqW1ghVWwTo_RoRLAv-TEt7Z6eBLtnvpePBjQ7k6HmSU83GNc8XavFFTDroJgzuAcRTQ7NFEZOhPa54pFvHbgK4ilOir1I4D3JfwSiphKu7U6XhEphyZTV-mVdo.U7iZuk8WzUCkj9pMkkAEkiqpgQaeo9mqEuajsPM41jE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725825289%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
122,"HP Laptop 15,12th Gen Intel Core i3-1215U,15.6 inch(39.6 cm),FHD,Anti-Glare,8 GB DDR4,512 GB SSD,Windows 11,MSO,Dual Speakers,1.69 kg,Natural Silver,15s-fq5326TU  ","36,449",https://amazon.in//HP-i3-1215U-Anti-Glare-Speakers-15s-fq5326TU/dp/B0CYQ257C1/ref=sr_1_19?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.0ICxCQpZx4t0b6e1R8licwlBrmf6SjgDu_S5uLfAIy3IxIL3fRkuePNkwF5o4fTbFckFATiXmZSsOo-UxKCxj2t6gtg1SPKPctPDSELsM-kTIYMIwr3syHz2tWYUQZOIGBtPYZonTLL3tYJPxjXMaVx4Q-RDg_HoVpnt1NJx_HXLxHNjzIH3kVq8tmX5-mJ-eN7NXuMGc7cjxg-RqcLrmCsWCISOvcC4IGicP20uOgQ.Q31262xUhIBrVMQokHSGBsMVwYm4X2H3KXqJF-PWVtw&dib_tag=se&keywords=laptop&qid=1725825296&sprefix=lap%2Caps%2C432&sr=8-19
161,"HP Laptop 15, 12th Gen i3-1215U, 15.6-inch (39.6 cm), FHD, Anti-Glare, 8GB DDR4, 512GB SSD, Intel UHD Graphics, Dual Speakers, (Win 11, MSO 2021, Silver, 1.69 kg), 15s-fy5006TU  ","35,999",https://amazon.in//HP-i3-1215U-15-6-inch-Anti-Glare-15s-fy5006TU/dp/B0CJBL2QWY/ref=sr_1_39?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.qPeX3XRjnQWla9V6yLMFeezp_wwjAqNd9iI7Js_xWpFqEHxKwy8YAJ7KbcrJME3RT8UXZZboQJR1qbUufo5FetvK3OOm551asE3uSJc6KaRJGlFM2IusXiOwrgB4Qs167n581HAayOXvkxhAa_bKpGQMPKK8RW5usc9FWR-lu-Pemh4k6q-uriaQxRoCRQRR_o9nWEQCzZ3RHVLoAQpub0Zzft7ccp45_aandy_W5ng.0f8VGgpavXJm_l6-pNUIR71LtiuTOEr13k0lqkYNgGI&dib_tag=se&keywords=laptop&qid=1725825301&sprefix=lap%2Caps%2C432&sr=8-39
46,"Dell [Smartchoice]15 Thin & Light Laptop, 12th Gen Intel Core i3-1215U Processor/ 8GB + 512GB SSD/Intel UHD Graphics/15""(38 cm)FHD/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant KB/Black/1.48kg  ","35,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MTQ3MDU5NDA3NTY1NDI6MTcyNTgyNTI4OTpzcF9tdGY6MzAwMTA4ODE5NTEyODMyOjowOjo&url=%2FDell-Smartchoice-i3-1215U-Processor-Spill-Resistant%2Fdp%2FB0BQJ68HHC%2Fref%3Dsr_1_11_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.4TcdBV6rJ2g3W2XVl6Dfn_2yNMdNLcWgET3y8BELnFZxm1fEl1kRPycwN6j8cBIap9LTLlWeHUqj4qKgPzG-Fh2SwvAcMuuKOxZ1SInGgqLRO0W8JqW1ghVWwTo_RoRLAv-TEt7Z6eBLtnvpePBjQ7k6HmSU83GNc8XavFFTDroJgzuAcRTQ7NFEZOhPa54pFvHbgK4ilOir1I4D3JfwSiphKu7U6XhEphyZTV-mVdo.U7iZuk8WzUCkj9pMkkAEkiqpgQaeo9mqEuajsPM41jE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725825289%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
96,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i3-1215U 14 Inch (35.5cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/3months Game Pass/Arctic Grey/1.43Kg), 82RJ00FGIN  ","35,990",https://amazon.in//Lenovo-IdeaPad-i3-1215U-Windows-82RJ00FGIN/dp/B0D7ZZGWLB/ref=sr_1_119?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.wwky5_aRjtcJKeLtS1OBf_E9I63vIW3Y6YSnnjsbMx-GF7v0z1u5AFMMzb-Z07sV28-Ncoz4YzI3OWSB_B9XxydTulZid8yRUVg6peHuYnKjZgMOSWgdZAH9HGcPKsZp5uIiEbsH_gmFIqfWE1q158HykZ0l3rGv80gsSOvvvqyCfRL4VONMiFgQz2ImcWPbq0x6mDhNbdToYCBWK8vkQiuPV4S34Bk0yUgm2LdDf-0.lIKK6Ap2Dnv8ZiMxaigxo4wbsmBfxrLnyaqUg45sG5I&dib_tag=se&keywords=laptop&qid=1725825328&sprefix=lap%2Caps%2C432&sr=8-119
131,"Dell [Smartchoice]15 Thin & Light Laptop, 12th Gen Intel Core i3-1215U Processor/ 8GB + 512GB SSD/Intel UHD Graphics/15""(38 cm)FHD/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant KB/Black/1.48kg  ","35,990",https://amazon.in//Dell-Smartchoice-i3-1215U-Processor-Spill-Resistant/dp/B0BQJ68HHC/ref=sr_1_23?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.0ICxCQpZx4t0b6e1R8licwlBrmf6SjgDu_S5uLfAIy3IxIL3fRkuePNkwF5o4fTbFckFATiXmZSsOo-UxKCxj2t6gtg1SPKPctPDSELsM-kTIYMIwr3syHz2tWYUQZOIGBtPYZonTLL3tYJPxjXMaVx4Q-RDg_HoVpnt1NJx_HXLxHNjzIH3kVq8tmX5-mJ-eN7NXuMGc7cjxg-RqcLrmCsWCISOvcC4IGicP20uOgQ.Q31262xUhIBrVMQokHSGBsMVwYm4X2H3KXqJF-PWVtw&dib_tag=se&keywords=laptop&qid=1725825296&sprefix=lap%2Caps%2C432&sr=8-23
139,"ASUS Vivobook 14, IntelCore i3-1215U 12th Gen, Thin and Light Laptop, 14"" (35.56 cm) FHD, (8 GB RAM/512GB SSD/Windows11/Office 2021/Fingerprint/42WHr /Silver/1.40 kg), X1404ZA-NK322WS  ","35,990",https://amazon.in//ASUS-Vivobook-IntelCore-Fingerprint-X1404ZA-NK322WS/dp/B0CCPBPYSB/ref=sr_1_30?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.0ICxCQpZx4t0b6e1R8licwlBrmf6SjgDu_S5uLfAIy3IxIL3fRkuePNkwF5o4fTbFckFATiXmZSsOo-UxKCxj2t6gtg1SPKPctPDSELsM-kTIYMIwr3syHz2tWYUQZOIGBtPYZonTLL3tYJPxjXMaVx4Q-RDg_HoVpnt1NJx_HXLxHNjzIH3kVq8tmX5-mJ-eN7NXuMGc7cjxg-RqcLrmCsWCISOvcC4IGicP20uOgQ.Q31262xUhIBrVMQokHSGBsMVwYm4X2H3KXqJF-PWVtw&dib_tag=se&keywords=laptop&qid=1725825296&sprefix=lap%2Caps%2C432&sr=8-30
79,"ASUS Vivobook 14 Thin and Light Laptop, IntelCore i3-1215U 12th Gen, 14"" (35.56 cm) FHD, (8 GB RAM/512GB SSD/Win11/Office 2021/Fingerprint/42WHr /Blue/1.40 kg), X1404ZA-NK321WS  ","34,990",https://amazon.in//ASUS-Vivobook-IntelCore-Fingerprint-X1404ZA-NK321WS/dp/B0CCP9PH92/ref=sr_1_14?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.4TcdBV6rJ2g3W2XVl6Dfn_2yNMdNLcWgET3y8BELnFZxm1fEl1kRPycwN6j8cBIap9LTLlWeHUqj4qKgPzG-Fh2SwvAcMuuKOxZ1SInGgqLRO0W8JqW1ghVWwTo_RoRLAv-TEt7Z6eBLtnvpePBjQ7k6HmSU83GNc8XavFFTDroJgzuAcRTQ7NFEZOhPa54pFvHbgK4ilOir1I4D3JfwSiphKu7U6XhEphyZTV-mVdo.U7iZuk8WzUCkj9pMkkAEkiqpgQaeo9mqEuajsPM41jE&dib_tag=se&keywords=laptop&qid=1725825289&sprefix=lap%2Caps%2C432&sr=8-14
115,"Acer Aspire Lite AMD Ryzen 5 5500U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","34,990",https://amazon.in//Acer-Premium-Windows-AL15-41-Display/dp/B0CB7S1RTX/ref=sr_1_18?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.4TcdBV6rJ2g3W2XVl6Dfn_2yNMdNLcWgET3y8BELnFZxm1fEl1kRPycwN6j8cBIap9LTLlWeHUqj4qKgPzG-Fh2SwvAcMuuKOxZ1SInGgqLRO0W8JqW1ghVWwTo_RoRLAv-TEt7Z6eBLtnvpePBjQ7k6HmSU83GNc8XavFFTDroJgzuAcRTQ7NFEZOhPa54pFvHbgK4ilOir1I4D3JfwSiphKu7U6XhEphyZTV-mVdo.U7iZuk8WzUCkj9pMkkAEkiqpgQaeo9mqEuajsPM41jE&dib_tag=se&keywords=laptop&qid=1725825289&sprefix=lap%2Caps%2C432&sr=8-18
175,"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6 inch (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VWIN  ","34,900",https://amazon.in//Lenovo-IdeaPad-39-62cm-Windows-82RK00VWIN/dp/B0CR7WG86N/ref=sr_1_52?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.qPeX3XRjnQWla9V6yLMFeezp_wwjAqNd9iI7Js_xWpFqEHxKwy8YAJ7KbcrJME3RT8UXZZboQJR1qbUufo5FetvK3OOm551asE3uSJc6KaRJGlFM2IusXiOwrgB4Qs167n581HAayOXvkxhAa_bKpGQMPKK8RW5usc9FWR-lu-Pemh4k6q-uriaQxRoCRQRR_o9nWEQCzZ3RHVLoAQpub0Zzft7ccp45_aandy_W5ng.0f8VGgpavXJm_l6-pNUIR71LtiuTOEr13k0lqkYNgGI&dib_tag=se&keywords=laptop&qid=1725825301&sprefix=lap%2Caps%2C432&sr=8-52
9,"ZEBRONICS PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180Â° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Space Grey, 1.76 Kg  ","34,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4Njk0NjMyNTgyMzgyNDcxOjE3MjU4MjUzMTM6c3BfYXRmX25leHQ6MzAwMDY3NDEwODgwOTMyOjowOjo&url=%2FZEBRONICS-Processor-15-6-Inch-Display-Battery%2Fdp%2FB0CJ74HKWD%2Fref%3Dsr_1_66_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.qlLaQj7bAi4wsOeViPvho3NGEMSqbA1SdO_Av7FRR14HvZ5FTrwvbnKwlK8-8hJphSUGTUSU8wil7nMpSoknTEA1-rpjUIRxx7HXLS3sN7ZezNwk_MEsQ57s0SFHPznBDpQ2iZhbSeBzjEPXqtVjLo5tDg6YlYU9CUQ4QBR7HL2nkGRWUoHlLarUB1pz13-pH8U7GOffdQZT-m7jDlIPERx0S41AmUP2hTIJ5KXjAGI.B_aGDxB96uoHCepREYAj40qNzi1Zrah3iuYgp34LWcw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725825313%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
91,"ZEBRONICS PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180Â° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Blue, 1.76 Kg  ","34,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMDYyMjcxMjM1NjA2NTM2OjE3MjU4MjUzMjg6c3BfYXRmX25leHQ6MzAwMDY3NDEwODgxMDMyOjowOjo&url=%2FZEBRONICS-4S-Processor-8GB-Blue%2Fdp%2FB0CJ71TG7X%2Fref%3Dsr_1_114_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.wwky5_aRjtcJKeLtS1OBf_E9I63vIW3Y6YSnnjsbMx-GF7v0z1u5AFMMzb-Z07sV28-Ncoz4YzI3OWSB_B9XxydTulZid8yRUVg6peHuYnKjZgMOSWgdZAH9HGcPKsZp5uIiEbsH_gmFIqfWE1q158HykZ0l3rGv80gsSOvvvqyCfRL4VONMiFgQz2ImcWPbq0x6mDhNbdToYCBWK8vkQiuPV4S34Bk0yUgm2LdDf-0.lIKK6Ap2Dnv8ZiMxaigxo4wbsmBfxrLnyaqUg45sG5I%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725825328%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
76,"Lenovo ThinkBook 15 G5 Ryzen 3 15.6"" FHD IPS Antiglare 300 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/FPR/Mineral Grey/1 Year Onsite/1.7 kg), 21JFA02RIN  ","34,360",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NTY5ODk2NTU4NjM3NDQwOjE3MjU4MjUzMjM6c3BfbXRmOjMwMDI5NjkyNjM2NzAzMjo6MDo6&url=%2FLenovo-ThinkBook-Antiglare-Windows-21JFA02RIN%2Fdp%2FB0CZ7BJ6YY%2Fref%3Dsr_1_107_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.MKshuMZZ4i-4YGxGa-N6jqcRuOxoIauDJYggxc56KksccLmTMw2vOqy1-YY8WKh_F0hLnBHqsHLw1L7fFF2SVa6m4TAgyLyz_0cyb2wGUCkW7WvWRrzYiuac9RWhSne4eQXcBYrOoiMnwfU5-m-lMlW97Mvq6zR9kt5hxwXiuQ3SKJtAMBRCb9v-0CKRHDgZIAqEIQVSBXWyg2K1pSRWAHJs4CdglLhXltgMpLSfeyM.akETlGFOhWWePVR3vbXiwW_kjXA_CQex4OPmHoKIn-w%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725825323%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
130,"Acer Aspire Lite 13th Gen Intel Core i3-1305U Thin and Light Premium Laptop (Windows 11 Home/8 GB RAM/512GB SSD/36 WHR) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","33,990",https://amazon.in//Acer-i3-1305U-Premium-Windows-AL15-53/dp/B0DB1SDB87/ref=sr_1_22?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.0ICxCQpZx4t0b6e1R8licwlBrmf6SjgDu_S5uLfAIy3IxIL3fRkuePNkwF5o4fTbFckFATiXmZSsOo-UxKCxj2t6gtg1SPKPctPDSELsM-kTIYMIwr3syHz2tWYUQZOIGBtPYZonTLL3tYJPxjXMaVx4Q-RDg_HoVpnt1NJx_HXLxHNjzIH3kVq8tmX5-mJ-eN7NXuMGc7cjxg-RqcLrmCsWCISOvcC4IGicP20uOgQ.Q31262xUhIBrVMQokHSGBsMVwYm4X2H3KXqJF-PWVtw&dib_tag=se&keywords=laptop&qid=1725825296&sprefix=lap%2Caps%2C432&sr=8-22
180,"ZEBRONICS PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180Â° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Midnight Blue, 1.76 Kg  ","33,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMDY0NjMwOTg3MDE3Njg2OjE3MjU4MjUzMDc6c3BfYXRmX25leHQ6MzAwMDY3NDEwODgwODMyOjowOjo&url=%2FZEBRONICS-Intel-Core-1235U-Laptop%2Fdp%2FB0CJ5H8GD1%2Fref%3Dsr_1_50_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.2htzDNal1n-JDwWegQDDHMl4bbzBpYK3EwxlXxjloaOebGusJIlaD2PYaB3KrTBWomM62MNgILzHzM5iQf4AoCOJC9NCVop1GNN1IgvbqcRTgdVv_c_U8Lq16G38yKEmWIQo0BDJZTelhkNn3X0wC8qPYL_jgiQmP75Re5z96nY5AWA4pt1LUn90NSaYpPr6fCIvzvDJ7kvt9vxvPL86JJX-TA2Bd3BDKTZ8qI6ovp8.qZIHBq6b9se1_xm9I7rDx6977lT8bBcA_usJCaf6ib8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725825306%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
114,"Lenovo IdeaPad Slim 3 AMD Ryzen 3 7320U 15.6 inch (39.6cm) FHD Laptop (8GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.62Kg), 82XQ008DIN  ","32,980",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMDYyMjcxMjM1NjA2NTM2OjE3MjU4MjUzMjg6c3BfYnRmOjMwMDMyNDAzNjQ3MDAzMjo6MDo6&url=%2FLenovo-IdeaPad-39-6cm-Windows-82XQ008DIN%2Fdp%2FB0CCP88X9Q%2Fref%3Dsr_1_134_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.wwky5_aRjtcJKeLtS1OBf_E9I63vIW3Y6YSnnjsbMx-GF7v0z1u5AFMMzb-Z07sV28-Ncoz4YzI3OWSB_B9XxydTulZid8yRUVg6peHuYnKjZgMOSWgdZAH9HGcPKsZp5uIiEbsH_gmFIqfWE1q158HykZ0l3rGv80gsSOvvvqyCfRL4VONMiFgQz2ImcWPbq0x6mDhNbdToYCBWK8vkQiuPV4S34Bk0yUgm2LdDf-0.lIKK6Ap2Dnv8ZiMxaigxo4wbsmBfxrLnyaqUg45sG5I%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725825328%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-134-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
32,"Acer Aspire Lite 12th Gen Intel Core i3-1215U Thin and Light Metal Laptop (Windows 11 Home/8GB RAM/512GB SSD/Intel UHD Graphics/MSO) AL15-52, 39.62cm (15.6"") Full HD Display, Steel Gray, 1.59 KG  ","32,779",https://amazon.in//Acer-i3-1215U-Windows-Graphics-AL15-52/dp/B0CY1Z82QW/ref=sr_1_83?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.qlLaQj7bAi4wsOeViPvho3NGEMSqbA1SdO_Av7FRR14HvZ5FTrwvbnKwlK8-8hJphSUGTUSU8wil7nMpSoknTEA1-rpjUIRxx7HXLS3sN7ZezNwk_MEsQ57s0SFHPznBDpQ2iZhbSeBzjEPXqtVjLo5tDg6YlYU9CUQ4QBR7HL2nkGRWUoHlLarUB1pz13-pH8U7GOffdQZT-m7jDlIPERx0S41AmUP2hTIJ5KXjAGI.B_aGDxB96uoHCepREYAj40qNzi1Zrah3iuYgp34LWcw&dib_tag=se&keywords=laptop&qid=1725825313&sprefix=lap%2Caps%2C432&sr=8-83
117,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.69 kg), eq2212AU  ","31,999",https://amazon.in//HP-Anti-Glare-Graphics-15s-eq2212AU/dp/B0BQN2HV46/ref=sr_1_20?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.4TcdBV6rJ2g3W2XVl6Dfn_2yNMdNLcWgET3y8BELnFZxm1fEl1kRPycwN6j8cBIap9LTLlWeHUqj4qKgPzG-Fh2SwvAcMuuKOxZ1SInGgqLRO0W8JqW1ghVWwTo_RoRLAv-TEt7Z6eBLtnvpePBjQ7k6HmSU83GNc8XavFFTDroJgzuAcRTQ7NFEZOhPa54pFvHbgK4ilOir1I4D3JfwSiphKu7U6XhEphyZTV-mVdo.U7iZuk8WzUCkj9pMkkAEkiqpgQaeo9mqEuajsPM41jE&dib_tag=se&keywords=laptop&qid=1725825289&sprefix=lap%2Caps%2C432&sr=8-20
55,"Lenovo IdeaPad 1 AMD Ryzen 3 7320U 15.6"" HD Thin and Light Laptop (8 GB/512GB SDD/Windows 11 Home/Office 2021/1Yr ADP Free/Cloud Grey/1.58Kg), 82VG00EVIN  ","31,990",https://amazon.in//Lenovo-IdeaPad-Windows-Warranty-82VG00EVIN/dp/B0CJLP39RS/ref=sr_1_94?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.WSsrslSb5jyvJVlI_ZdsEHZSJKyx7hoYqUq0TGrElxVVR7ABuvpLj3RRVNCdLCDs6-_ephO9Lqn9N0AuZwYNIXkaeTtIVEaLTPoTt8LSLCDNy_0a3Bl_qx5UjYOBRzVSULJoY9dD4LQbR7KXl9vzzenpOvUs4XZGcaHflw6HMiCwGqtIZS7AUXVlrfoxrVESLQ0q24v4q19zTD-s3UBrokSJ_P08Txg60BRaFNFgydk.iJfOOwtpG9S6JJy5qLpXp0cJp3T7g3zl9Pey6t8Rf6U&dib_tag=se&keywords=laptop&qid=1725825318&sprefix=lap%2Caps%2C432&sr=8-94
136,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU  ","31,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMTg3OTMxOTI0MjU4NzkwOjE3MjU4MjUyOTY6c3BfbXRmOjMwMDIxNDI1NzYzNjkzMjo6MDo6&url=%2FHP-15-6inch-Micro-Edge-Anti-Glare-15s-Eq2143au%2Fdp%2FB09R1MMMTH%2Fref%3Dsr_1_27_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.0ICxCQpZx4t0b6e1R8licwlBrmf6SjgDu_S5uLfAIy3IxIL3fRkuePNkwF5o4fTbFckFATiXmZSsOo-UxKCxj2t6gtg1SPKPctPDSELsM-kTIYMIwr3syHz2tWYUQZOIGBtPYZonTLL3tYJPxjXMaVx4Q-RDg_HoVpnt1NJx_HXLxHNjzIH3kVq8tmX5-mJ-eN7NXuMGc7cjxg-RqcLrmCsWCISOvcC4IGicP20uOgQ.Q31262xUhIBrVMQokHSGBsMVwYm4X2H3KXqJF-PWVtw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725825296%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
190,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU  ","31,990",https://amazon.in//HP-15-6inch-Micro-Edge-Anti-Glare-15s-Eq2143au/dp/B09R1MMMTH/ref=sr_1_6?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.4TcdBV6rJ2g3W2XVl6Dfn_2yNMdNLcWgET3y8BELnFZxm1fEl1kRPycwN6j8cBIap9LTLlWeHUqj4qKgPzG-Fh2SwvAcMuuKOxZ1SInGgqLRO0W8JqW1ghVWwTo_RoRLAv-TEt7Z6eBLtnvpePBjQ7k6HmSU83GNc8XavFFTDroJgzuAcRTQ7NFEZOhPa54pFvHbgK4ilOir1I4D3JfwSiphKu7U6XhEphyZTV-mVdo.U7iZuk8WzUCkj9pMkkAEkiqpgQaeo9mqEuajsPM41jE&dib_tag=se&keywords=laptop&qid=1725825289&sprefix=lap%2Caps%2C432&sr=8-6
